m;154;32;45;Ausdauersport;Untergewicht
m;164;32;46;keinSport;Untergewicht
m;160;32;59;keinSport;Normalgewicht
w;153;32;66;Kraftsport;Normalgewicht
w;144;32;48;keinSport;Normalgewicht
m;166;32;125;Kraftsport;Uebergewicht
w;152;32;62;Ausdauersport;Normalgewicht
w;160;32;66;keinSport;Uebergewicht
w;144;32;51;keinSport;Normalgewicht
m;173;32;74;Kraftsport;Normalgewicht
m;159;32;57;keinSport;Normalgewicht
w;154;32;66;Ausdauersport;Uebergewicht
w;158;32;46;Ausdauersport;Normalgewicht
m;161;32;58;Ausdauersport;Normalgewicht
m;157;32;60;Ausdauersport;Normalgewicht
w;151;32;60;Ausdauersport;Normalgewicht
w;152;32;111;keinSport;Uebergewicht
w;157;32;58;keinSport;Normalgewicht
w;160;32;67;Ausdauersport;Normalgewicht
w;148;32;41;keinSport;Untergewicht
w;147;32;60;keinSport;Uebergewicht
m;161;32;84;keinSport;Uebergewicht
m;157;32;49;Ausdauersport;Untergewicht
m;154;32;64;keinSport;Uebergewicht
w;155;32;64;Kraftsport;Normalgewicht
m;170;32;70;Ausdauersport;Normalgewicht
m;150;32;41;keinSport;Untergewicht
m;158;32;60;keinSport;Normalgewicht
w;153;32;58;Kraftsport;Normalgewicht
m;157;32;56;keinSport;Normalgewicht
w;178;32;116;keinSport;Uebergewicht
w;153;32;64;keinSport;Uebergewicht
m;159;32;64;Kraftsport;Normalgewicht
w;146;32;63;Ausdauersport;Normalgewicht
m;172;32;64;keinSport;Normalgewicht
w;149;32;38;keinSport;Untergewicht
w;155;32;52;Kraftsport;Normalgewicht
w;150;32;56;Ausdauersport;Normalgewicht
m;159;32;78;keinSport;Uebergewicht
w;150;32;41;Ausdauersport;Normalgewicht
w;154;32;59;keinSport;Normalgewicht
w;154;32;40;Ausdauersport;Untergewicht
w;149;32;60;Ausdauersport;Normalgewicht
m;153;32;97;Kraftsport;Uebergewicht
w;151;32;70;Ausdauersport;Uebergewicht
m;170;32;75;keinSport;Uebergewicht
w;147;32;60;keinSport;Uebergewicht
w;156;32;48;keinSport;Untergewicht
w;153;32;69;keinSport;Uebergewicht
m;157;32;48;Ausdauersport;Untergewicht
w;148;32;57;keinSport;Uebergewicht
m;171;32;58;Ausdauersport;Untergewicht
w;149;32;55;keinSport;Normalgewicht
m;163;32;53;Ausdauersport;Normalgewicht
m;162;32;58;keinSport;Normalgewicht
m;156;32;62;keinSport;Normalgewicht
m;168;32;59;Ausdauersport;Untergewicht
w;152;32;62;Ausdauersport;Normalgewicht
w;147;32;59;keinSport;Uebergewicht
m;157;32;67;keinSport;Uebergewicht
m;155;32;74;Kraftsport;Uebergewicht
m;169;32;127;Ausdauersport;Uebergewicht
w;150;32;47;Kraftsport;Normalgewicht
m;173;32;121;Kraftsport;Uebergewicht
m;167;32;63;keinSport;Normalgewicht
w;153;32;67;keinSport;Uebergewicht
w;149;32;38;Ausdauersport;Untergewicht
w;166;32;54;Ausdauersport;Normalgewicht
w;151;32;47;Ausdauersport;Normalgewicht
w;153;32;46;Ausdauersport;Untergewicht
w;162;32;80;keinSport;Uebergewicht
m;155;32;79;keinSport;Uebergewicht
w;149;32;108;Kraftsport;Uebergewicht
m;162;32;52;Ausdauersport;Normalgewicht
m;165;32;65;Kraftsport;Normalgewicht
w;167;32;68;Ausdauersport;Normalgewicht
w;149;32;58;Ausdauersport;Normalgewicht
m;166;32;42;keinSport;Untergewicht
w;149;32;71;keinSport;Uebergewicht
m;164;32;50;keinSport;Untergewicht
m;153;32;62;keinSport;Uebergewicht
m;151;32;58;keinSport;Normalgewicht
w;147;32;42;keinSport;Untergewicht
w;153;32;50;Kraftsport;Normalgewicht
w;143;32;38;keinSport;Untergewicht
m;163;32;60;Ausdauersport;Normalgewicht
w;159;32;66;Ausdauersport;Normalgewicht
w;158;32;68;Ausdauersport;Normalgewicht
m;173;32;71;Kraftsport;Normalgewicht
