w;149;24;52;Ausdauersport;Normalgewicht
w;147;24;61;Ausdauersport;Normalgewicht
w;153;24;66;Ausdauersport;Normalgewicht
m;171;24;78;Ausdauersport;Normalgewicht
w;160;24;61;Ausdauersport;Normalgewicht
m;160;24;115;Ausdauersport;Uebergewicht
w;155;24;81;Ausdauersport;Uebergewicht
w;145;24;36;Ausdauersport;Untergewicht
w;151;24;62;Kraftsport;Normalgewicht
m;175;24;55;keinSport;Untergewicht
m;164;24;47;Ausdauersport;Normalgewicht
w;152;24;65;keinSport;Uebergewicht
m;161;24;64;Kraftsport;Normalgewicht
w;153;24;58;Kraftsport;Normalgewicht
m;164;24;41;Ausdauersport;Untergewicht
w;146;24;105;keinSport;Uebergewicht
w;152;24;77;Ausdauersport;Uebergewicht
w;147;24;57;keinSport;Uebergewicht
w;151;24;64;keinSport;Uebergewicht
w;145;24;42;Ausdauersport;Normalgewicht
w;155;24;56;keinSport;Normalgewicht
w;149;24;48;Kraftsport;Normalgewicht
m;162;24;67;keinSport;Uebergewicht
w;149;24;55;keinSport;Uebergewicht
w;148;24;70;Ausdauersport;Uebergewicht
m;161;24;63;keinSport;Normalgewicht
w;160;24;44;keinSport;Untergewicht
w;151;24;33;keinSport;Untergewicht
w;149;24;62;keinSport;Uebergewicht
m;165;24;41;Ausdauersport;Untergewicht
w;153;24;53;keinSport;Normalgewicht
m;167;24;75;keinSport;Uebergewicht
w;147;24;50;Ausdauersport;Normalgewicht
w;156;24;74;keinSport;Uebergewicht
m;161;24;93;keinSport;Uebergewicht
m;148;24;72;keinSport;Uebergewicht
m;159;24;45;keinSport;Untergewicht
w;151;24;51;Kraftsport;Normalgewicht
m;174;24;127;keinSport;Uebergewicht
w;156;24;62;Kraftsport;Uebergewicht
w;155;24;39;Ausdauersport;Untergewicht
m;165;24;49;Ausdauersport;Untergewicht
w;151;24;60;keinSport;Uebergewicht
m;167;24;68;Ausdauersport;Normalgewicht
m;164;24;67;Ausdauersport;Normalgewicht
w;152;24;64;keinSport;Uebergewicht
m;165;24;75;keinSport;Uebergewicht
w;156;24;67;Ausdauersport;Normalgewicht
m;176;24;78;Ausdauersport;Uebergewicht
m;158;24;70;Kraftsport;Uebergewicht
m;170;24;63;Kraftsport;Normalgewicht
w;150;24;48;keinSport;Normalgewicht
w;157;24;54;Ausdauersport;Normalgewicht
m;151;24;38;Ausdauersport;Untergewicht
w;146;24;71;keinSport;Uebergewicht
w;151;24;66;keinSport;Uebergewicht
w;149;24;40;keinSport;Untergewicht
w;150;24;52;Ausdauersport;Normalgewicht
m;163;24;63;keinSport;Normalgewicht
m;169;24;50;keinSport;Untergewicht
w;152;24;54;keinSport;Normalgewicht
w;167;24;72;Ausdauersport;Normalgewicht
m;169;24;64;Kraftsport;Normalgewicht
m;159;24;60;keinSport;Normalgewicht
m;165;24;86;Kraftsport;Uebergewicht
w;150;24;44;Ausdauersport;Normalgewicht
w;150;24;49;keinSport;Normalgewicht
m;165;24;49;keinSport;Untergewicht
m;163;24;62;keinSport;Normalgewicht
w;159;24;57;Ausdauersport;Normalgewicht
w;143;24;92;keinSport;Uebergewicht
w;157;24;70;Ausdauersport;Normalgewicht
w;155;24;59;keinSport;Uebergewicht
w;158;24;60;keinSport;Uebergewicht
m;163;24;63;Ausdauersport;Normalgewicht
