w;161;25;38;Ausdauersport;Untergewicht
w;149;25;45;Ausdauersport;Normalgewicht
m;160;25;45;Ausdauersport;Normalgewicht
w;148;25;81;Ausdauersport;Uebergewicht
m;165;25;55;Ausdauersport;Untergewicht
w;150;25;52;Ausdauersport;Normalgewicht
w;150;25;52;keinSport;Normalgewicht
w;150;25;46;keinSport;Normalgewicht
w;148;25;39;keinSport;Untergewicht
m;167;25;51;keinSport;Untergewicht
m;153;25;89;keinSport;Uebergewicht
m;167;25;49;keinSport;Untergewicht
m;164;25;120;keinSport;Uebergewicht
m;145;25;39;keinSport;Untergewicht
w;157;25;40;keinSport;Untergewicht
w;151;25;49;keinSport;Normalgewicht
m;151;25;46;keinSport;Untergewicht
m;173;25;112;keinSport;Uebergewicht
m;161;25;56;Kraftsport;Normalgewicht
w;154;25;61;Ausdauersport;Normalgewicht
m;162;25;93;keinSport;Uebergewicht
w;154;25;50;keinSport;Normalgewicht
w;147;25;46;keinSport;Normalgewicht
m;165;25;43;keinSport;Untergewicht
w;148;25;56;Kraftsport;Uebergewicht
m;157;25;78;Ausdauersport;Uebergewicht
w;152;25;59;Ausdauersport;Normalgewicht
w;152;25;51;Ausdauersport;Normalgewicht
m;158;25;83;keinSport;Uebergewicht
m;163;25;77;Kraftsport;Uebergewicht
w;156;25;51;Kraftsport;Normalgewicht
m;167;25;62;Ausdauersport;Normalgewicht
m;168;25;57;keinSport;Untergewicht
m;164;25;66;Kraftsport;Normalgewicht
m;167;25;50;keinSport;Untergewicht
m;167;25;60;Ausdauersport;Normalgewicht
m;161;25;65;Ausdauersport;Normalgewicht
w;163;25;59;Ausdauersport;Normalgewicht
m;166;25;58;Ausdauersport;Normalgewicht
w;152;25;45;keinSport;Untergewicht
w;147;25;58;Ausdauersport;Normalgewicht
w;150;25;51;Ausdauersport;Normalgewicht
w;155;25;45;Ausdauersport;Normalgewicht
m;164;25;50;keinSport;Untergewicht
w;162;25;63;Ausdauersport;Normalgewicht
m;151;25;52;keinSport;Normalgewicht
m;166;25;47;keinSport;Untergewicht
w;153;25;55;Ausdauersport;Normalgewicht
m;162;25;118;Kraftsport;Uebergewicht
m;160;25;113;keinSport;Uebergewicht
w;155;25;46;keinSport;Untergewicht
w;151;25;61;Kraftsport;Normalgewicht
m;164;25;65;Kraftsport;Normalgewicht
m;167;25;70;keinSport;Normalgewicht
w;147;25;48;Kraftsport;Normalgewicht
w;145;25;62;keinSport;Uebergewicht
w;154;25;54;keinSport;Normalgewicht
m;166;25;45;Kraftsport;Untergewicht
w;167;25;65;keinSport;Normalgewicht
w;155;25;49;Ausdauersport;Normalgewicht
m;159;25;53;keinSport;Untergewicht
w;155;25;40;keinSport;Untergewicht
w;157;25;52;keinSport;Normalgewicht
w;150;25;86;keinSport;Uebergewicht
m;166;25;55;Ausdauersport;Untergewicht
m;153;25;70;keinSport;Uebergewicht
w;144;25;57;keinSport;Uebergewicht
m;162;25;48;keinSport;Untergewicht
m;161;25;43;Ausdauersport;Untergewicht
m;171;25;83;keinSport;Uebergewicht
m;166;25;45;Ausdauersport;Untergewicht
w;146;25;100;keinSport;Uebergewicht
m;165;25;76;Ausdauersport;Normalgewicht
w;155;25;61;keinSport;Uebergewicht
m;163;25;46;Ausdauersport;Normalgewicht
m;160;25;51;keinSport;Untergewicht
m;169;25;49;keinSport;Untergewicht
m;167;25;53;Kraftsport;Untergewicht
w;147;25;44;keinSport;Normalgewicht
m;165;25;80;Ausdauersport;Uebergewicht
m;161;25;61;keinSport;Normalgewicht
m;169;25;58;keinSport;Untergewicht
w;153;25;45;Ausdauersport;Normalgewicht
m;165;25;43;Ausdauersport;Untergewicht
w;147;25;34;keinSport;Untergewicht
m;156;25;43;Ausdauersport;Normalgewicht
w;151;25;55;Ausdauersport;Normalgewicht
w;150;25;44;Ausdauersport;Normalgewicht
w;154;25;56;Ausdauersport;Normalgewicht
m;165;25;70;keinSport;Normalgewicht
m;164;25;68;Ausdauersport;Normalgewicht
m;164;25;59;Ausdauersport;Normalgewicht
w;155;25;71;keinSport;Uebergewicht
m;155;25;75;keinSport;Uebergewicht
w;148;25;80;Kraftsport;Uebergewicht
m;164;25;68;Kraftsport;Normalgewicht
w;146;25;106;keinSport;Uebergewicht
w;147;25;49;keinSport;Normalgewicht
m;161;25;47;keinSport;Untergewicht
w;157;25;116;keinSport;Uebergewicht
w;157;25;58;Kraftsport;Normalgewicht
m;167;25;123;Kraftsport;Uebergewicht
w;156;25;55;Ausdauersport;Normalgewicht
m;152;25;49;keinSport;Untergewicht
m;156;25;41;keinSport;Untergewicht
w;151;25;83;Kraftsport;Uebergewicht
w;156;25;108;keinSport;Uebergewicht
m;158;25;63;keinSport;Normalgewicht
w;148;25;45;Ausdauersport;Normalgewicht
m;165;25;75;Ausdauersport;Normalgewicht
w;181;25;131;Kraftsport;Uebergewicht
w;149;25;62;Ausdauersport;Normalgewicht
w;158;25;51;Ausdauersport;Normalgewicht
