w;151;30;70;Ausdauersport;Uebergewicht
w;164;30;60;keinSport;Normalgewicht
w;151;30;59;Ausdauersport;Normalgewicht
w;147;30;53;keinSport;Normalgewicht
w;153;30;59;keinSport;Uebergewicht
m;159;30;40;Ausdauersport;Untergewicht
m;164;30;47;Ausdauersport;Normalgewicht
w;154;30;38;keinSport;Untergewicht
m;152;30;52;keinSport;Normalgewicht
m;158;30;77;Kraftsport;Normalgewicht
m;162;30;95;keinSport;Uebergewicht
w;160;30;68;Kraftsport;Normalgewicht
w;157;30;40;Ausdauersport;Untergewicht
w;155;30;51;keinSport;Normalgewicht
m;159;30;58;keinSport;Normalgewicht
w;149;30;49;keinSport;Normalgewicht
w;150;30;65;Kraftsport;Normalgewicht
m;162;30;61;Ausdauersport;Normalgewicht
w;149;30;78;keinSport;Uebergewicht
m;154;30;54;keinSport;Normalgewicht
m;163;30;58;keinSport;Normalgewicht
m;167;30;55;Ausdauersport;Untergewicht
m;161;30;43;keinSport;Untergewicht
m;148;30;40;Ausdauersport;Normalgewicht
m;168;30;44;keinSport;Untergewicht
w;153;30;69;keinSport;Uebergewicht
m;156;30;80;Ausdauersport;Uebergewicht
m;154;30;56;Ausdauersport;Normalgewicht
w;150;30;61;Kraftsport;Normalgewicht
w;150;30;61;Ausdauersport;Normalgewicht
w;153;30;65;keinSport;Uebergewicht
w;152;30;37;keinSport;Untergewicht
w;152;30;48;keinSport;Normalgewicht
m;167;30;54;keinSport;Untergewicht
w;174;30;53;Ausdauersport;Normalgewicht
m;153;30;65;keinSport;Uebergewicht
w;142;30;40;Ausdauersport;Normalgewicht
m;159;30;115;Ausdauersport;Uebergewicht
m;158;30;79;keinSport;Uebergewicht
m;159;30;61;keinSport;Normalgewicht
w;152;30;54;keinSport;Normalgewicht
m;167;30;46;keinSport;Untergewicht
w;160;30;61;keinSport;Normalgewicht
m;169;30;56;keinSport;Untergewicht
w;147;30;73;Kraftsport;Uebergewicht
w;146;30;66;keinSport;Uebergewicht
w;152;30;87;Ausdauersport;Uebergewicht
w;148;30;52;keinSport;Normalgewicht
m;166;30;60;Ausdauersport;Normalgewicht
w;155;30;76;Kraftsport;Uebergewicht
w;149;30;74;Ausdauersport;Uebergewicht
m;158;30;96;Kraftsport;Uebergewicht
w;151;30;89;Ausdauersport;Uebergewicht
m;166;30;49;Kraftsport;Untergewicht
w;151;30;42;Ausdauersport;Normalgewicht
w;148;30;84;keinSport;Uebergewicht
w;153;30;57;Ausdauersport;Normalgewicht
m;167;30;102;keinSport;Uebergewicht
m;165;30;65;Kraftsport;Normalgewicht
w;149;30;83;keinSport;Uebergewicht
w;143;30;57;keinSport;Uebergewicht
w;156;30;109;keinSport;Uebergewicht
m;172;30;56;keinSport;Untergewicht
m;172;30;99;keinSport;Uebergewicht
w;160;30;57;keinSport;Normalgewicht
m;158;30;58;keinSport;Normalgewicht
w;156;30;65;keinSport;Uebergewicht
m;161;30;72;keinSport;Uebergewicht
m;160;30;58;Kraftsport;Normalgewicht
w;153;30;91;Kraftsport;Uebergewicht
w;160;30;54;keinSport;Normalgewicht
w;157;30;63;keinSport;Uebergewicht
m;159;30;66;Kraftsport;Normalgewicht
w;151;30;64;keinSport;Uebergewicht
m;166;30;40;Ausdauersport;Untergewicht
m;171;30;66;Kraftsport;Normalgewicht
w;149;30;51;Ausdauersport;Normalgewicht
m;174;30;131;keinSport;Uebergewicht
w;154;30;44;keinSport;Untergewicht
m;166;30;40;keinSport;Untergewicht
m;165;30;66;Ausdauersport;Normalgewicht
m;165;30;48;Ausdauersport;Normalgewicht
m;163;30;66;keinSport;Normalgewicht
m;163;30;59;keinSport;Normalgewicht
w;159;30;43;keinSport;Untergewicht
w;155;30;55;Kraftsport;Normalgewicht
w;154;30;47;Ausdauersport;Normalgewicht
m;174;30;79;keinSport;Uebergewicht
m;160;30;59;Kraftsport;Normalgewicht
w;156;30;44;Kraftsport;Untergewicht
m;164;30;112;keinSport;Uebergewicht
m;152;30;51;Ausdauersport;Normalgewicht
w;144;30;105;Ausdauersport;Uebergewicht
m;165;30;96;Kraftsport;Uebergewicht
m;153;30;66;keinSport;Uebergewicht
w;163;30;64;keinSport;Normalgewicht
w;160;30;99;keinSport;Uebergewicht
w;156;30;65;Ausdauersport;Normalgewicht
w;155;30;61;keinSport;Uebergewicht
m;170;30;56;Ausdauersport;Normalgewicht
m;157;30;53;Ausdauersport;Normalgewicht
m;154;30;55;keinSport;Normalgewicht
m;162;30;54;Kraftsport;Untergewicht
w;154;30;57;Ausdauersport;Normalgewicht
w;150;30;89;Kraftsport;Uebergewicht
m;175;30;86;keinSport;Uebergewicht
m;158;30;60;keinSport;Normalgewicht
m;165;30;45;keinSport;Untergewicht
m;166;30;44;keinSport;Untergewicht
w;148;30;67;keinSport;Uebergewicht
w;148;30;56;Ausdauersport;Normalgewicht
m;170;30;38;Ausdauersport;Untergewicht
m;161;30;73;Ausdauersport;Normalgewicht
m;162;30;113;keinSport;Uebergewicht
m;161;30;43;keinSport;Untergewicht
m;151;30;45;Ausdauersport;Normalgewicht
m;155;30;50;Ausdauersport;Untergewicht
w;157;30;61;Ausdauersport;Normalgewicht
w;152;30;112;Ausdauersport;Uebergewicht
w;154;30;77;Ausdauersport;Uebergewicht
m;165;30;79;keinSport;Uebergewicht
w;154;30;48;Ausdauersport;Normalgewicht
w;147;30;57;keinSport;Uebergewicht
w;160;30;106;keinSport;Uebergewicht
m;154;30;50;keinSport;Normalgewicht
w;145;30;61;Ausdauersport;Uebergewicht
w;150;30;58;keinSport;Uebergewicht
w;153;30;94;keinSport;Uebergewicht
m;167;30;45;Kraftsport;Untergewicht
w;159;30;115;keinSport;Uebergewicht
m;163;30;62;Ausdauersport;Normalgewicht
m;157;30;62;Kraftsport;Normalgewicht
w;146;30;51;keinSport;Normalgewicht
m;151;30;107;keinSport;Uebergewicht
w;158;30;63;Ausdauersport;Normalgewicht
m;150;30;39;keinSport;Untergewicht
m;164;30;56;Ausdauersport;Normalgewicht
m;175;30;52;Ausdauersport;Untergewicht
m;168;30;86;keinSport;Uebergewicht
w;148;30;41;Ausdauersport;Normalgewicht
m;152;30;110;Ausdauersport;Uebergewicht
w;151;30;45;keinSport;Untergewicht
m;154;30;68;keinSport;Uebergewicht
w;149;30;54;keinSport;Normalgewicht
m;170;30;101;keinSport;Uebergewicht
m;165;30;64;Ausdauersport;Normalgewicht
w;159;30;73;Ausdauersport;Normalgewicht
w;151;30;52;Kraftsport;Normalgewicht
w;147;30;85;Kraftsport;Uebergewicht
w;148;30;45;Ausdauersport;Normalgewicht
m;159;30;73;keinSport;Uebergewicht
w;144;30;59;keinSport;Uebergewicht
m;164;30;84;keinSport;Uebergewicht
m;162;30;69;Kraftsport;Uebergewicht
m;156;30;53;keinSport;Normalgewicht
w;151;30;112;Kraftsport;Uebergewicht
m;173;30;64;Kraftsport;Normalgewicht
m;165;30;68;Kraftsport;Normalgewicht
m;149;30;64;Ausdauersport;Normalgewicht
w;147;30;39;keinSport;Untergewicht
m;163;30;52;keinSport;Untergewicht
w;153;30;59;keinSport;Uebergewicht
m;152;30;55;keinSport;Normalgewicht
w;159;30;47;keinSport;Untergewicht
m;163;30;74;keinSport;Uebergewicht
m;162;30;115;keinSport;Uebergewicht
