m;177;37;66;keinSport;Untergewicht
w;154;37;57;keinSport;Normalgewicht
w;153;37;67;Ausdauersport;Normalgewicht
w;152;37;49;keinSport;Normalgewicht
m;159;37;95;Kraftsport;Uebergewicht
m;147;37;51;Kraftsport;Normalgewicht
w;159;37;63;Kraftsport;Normalgewicht
m;157;37;53;Kraftsport;Untergewicht
w;150;37;55;keinSport;Normalgewicht
w;161;37;69;Ausdauersport;Uebergewicht
w;145;37;35;keinSport;Untergewicht
w;155;37;55;Kraftsport;Normalgewicht
m;164;37;68;Ausdauersport;Normalgewicht
m;159;37;57;Kraftsport;Normalgewicht
m;159;37;65;keinSport;Normalgewicht
w;150;37;42;keinSport;Untergewicht
m;167;37;83;keinSport;Uebergewicht
w;149;37;66;keinSport;Uebergewicht
w;148;37;59;keinSport;Uebergewicht
w;148;37;109;Kraftsport;Uebergewicht
m;161;37;103;keinSport;Uebergewicht
m;161;37;44;keinSport;Untergewicht
w;157;37;61;Kraftsport;Normalgewicht
w;152;37;75;Kraftsport;Normalgewicht
m;168;37;92;keinSport;Uebergewicht
m;165;37;77;Ausdauersport;Normalgewicht
m;159;37;76;Kraftsport;Uebergewicht
w;153;37;95;keinSport;Uebergewicht
w;153;37;66;Ausdauersport;Normalgewicht
m;162;37;59;keinSport;Normalgewicht
m;170;37;74;keinSport;Normalgewicht
m;167;37;103;keinSport;Uebergewicht
m;160;37;103;keinSport;Uebergewicht
w;156;37;63;Ausdauersport;Normalgewicht
w;156;37;43;Ausdauersport;Normalgewicht
w;158;37;65;Ausdauersport;Normalgewicht
w;142;37;59;keinSport;Uebergewicht
w;161;37;117;keinSport;Uebergewicht
m;150;37;48;Ausdauersport;Untergewicht
w;147;37;53;Ausdauersport;Normalgewicht
m;155;37;50;Ausdauersport;Normalgewicht
m;156;37;41;keinSport;Untergewicht
m;153;37;61;Ausdauersport;Normalgewicht
w;148;37;63;Kraftsport;Uebergewicht
m;159;37;52;keinSport;Untergewicht
w;148;37;53;Ausdauersport;Normalgewicht
m;160;37;87;keinSport;Uebergewicht
m;154;37;85;keinSport;Uebergewicht
m;160;37;48;keinSport;Untergewicht
w;146;37;41;keinSport;Untergewicht
w;151;37;42;Ausdauersport;Normalgewicht
w;151;37;56;Ausdauersport;Normalgewicht
m;152;37;45;keinSport;Untergewicht
m;159;37;68;Kraftsport;Normalgewicht
m;156;37;74;Ausdauersport;Uebergewicht
w;148;37;60;Ausdauersport;Normalgewicht
m;161;37;108;Kraftsport;Uebergewicht
m;158;37;66;keinSport;Normalgewicht
w;148;37;48;keinSport;Normalgewicht
m;161;37;55;Kraftsport;Normalgewicht
w;154;37;90;Ausdauersport;Uebergewicht
w;142;37;59;Ausdauersport;Normalgewicht
w;150;37;62;Ausdauersport;Normalgewicht
w;149;37;110;keinSport;Uebergewicht
m;155;37;80;Ausdauersport;Uebergewicht
w;187;37;69;keinSport;Untergewicht
m;172;37;53;Ausdauersport;Normalgewicht
m;166;37;74;Kraftsport;Normalgewicht
w;150;37;48;Kraftsport;Normalgewicht
w;151;37;61;keinSport;Uebergewicht
w;152;37;71;Kraftsport;Uebergewicht
w;147;37;110;Kraftsport;Uebergewicht
w;151;37;64;keinSport;Uebergewicht
w;149;37;53;keinSport;Normalgewicht
w;151;37;55;Ausdauersport;Normalgewicht
w;161;37;69;Ausdauersport;Normalgewicht
w;153;37;88;keinSport;Uebergewicht
m;163;37;71;keinSport;Normalgewicht
w;155;37;78;Kraftsport;Uebergewicht
w;147;37;50;keinSport;Normalgewicht
w;156;37;56;keinSport;Normalgewicht
w;150;37;47;keinSport;Untergewicht
m;159;37;65;keinSport;Normalgewicht
w;150;37;60;Kraftsport;Normalgewicht
w;152;37;41;keinSport;Untergewicht
m;160;37;84;keinSport;Uebergewicht
w;147;37;70;keinSport;Uebergewicht
m;148;37;43;keinSport;Untergewicht
w;152;37;53;keinSport;Normalgewicht
w;153;37;69;keinSport;Uebergewicht
m;164;37;116;keinSport;Uebergewicht
m;166;37;68;keinSport;Normalgewicht
w;155;37;48;keinSport;Untergewicht
m;171;37;48;Ausdauersport;Untergewicht
m;168;37;51;Ausdauersport;Untergewicht
w;154;37;61;Kraftsport;Normalgewicht
w;151;37;54;Ausdauersport;Normalgewicht
w;162;37;54;Ausdauersport;Normalgewicht
w;146;37;50;Ausdauersport;Normalgewicht
m;158;37;50;keinSport;Untergewicht
w;148;37;47;keinSport;Normalgewicht
w;150;37;59;keinSport;Normalgewicht
m;171;37;125;keinSport;Uebergewicht
m;154;37;114;keinSport;Uebergewicht
w;159;37;75;Kraftsport;Normalgewicht
m;166;37;55;keinSport;Untergewicht
w;153;37;117;keinSport;Uebergewicht
w;149;37;114;keinSport;Uebergewicht
m;163;37;74;Ausdauersport;Uebergewicht
w;147;37;68;Ausdauersport;Uebergewicht
w;160;37;71;Ausdauersport;Normalgewicht
m;162;37;68;keinSport;Normalgewicht
m;161;37;58;keinSport;Normalgewicht
m;158;37;45;Ausdauersport;Untergewicht
m;156;37;51;keinSport;Untergewicht
w;148;37;72;keinSport;Uebergewicht
m;166;37;72;keinSport;Normalgewicht
m;159;37;80;keinSport;Uebergewicht
m;153;37;68;keinSport;Uebergewicht
w;155;37;66;keinSport;Uebergewicht
m;168;37;69;Ausdauersport;Normalgewicht
m;171;37;67;keinSport;Normalgewicht
w;162;37;60;keinSport;Normalgewicht
m;156;37;70;Ausdauersport;Normalgewicht
w;158;37;60;keinSport;Normalgewicht
m;178;37;54;Ausdauersport;Untergewicht
w;156;37;119;Kraftsport;Uebergewicht
w;153;37;51;keinSport;Normalgewicht
m;166;37;65;keinSport;Normalgewicht
m;155;37;98;keinSport;Uebergewicht
w;190;37;71;Ausdauersport;Untergewicht
m;159;37;46;keinSport;Untergewicht
m;162;37;48;keinSport;Untergewicht
w;155;37;54;Ausdauersport;Normalgewicht
w;151;37;65;keinSport;Uebergewicht
w;150;37;63;Ausdauersport;Normalgewicht
w;158;37;72;keinSport;Uebergewicht
m;154;37;45;Ausdauersport;Untergewicht
w;157;37;44;Ausdauersport;Untergewicht
w;156;37;64;keinSport;Uebergewicht
w;146;37;51;keinSport;Normalgewicht
w;158;37;64;keinSport;Normalgewicht
w;146;37;35;Ausdauersport;Untergewicht
m;159;37;58;Kraftsport;Normalgewicht
w;153;37;49;keinSport;Untergewicht
m;155;37;78;Ausdauersport;Uebergewicht
w;145;37;44;Ausdauersport;Normalgewicht
m;160;37;76;Ausdauersport;Normalgewicht
w;153;37;59;keinSport;Normalgewicht
m;166;37;75;Ausdauersport;Normalgewicht
m;163;37;54;keinSport;Untergewicht
w;152;37;58;Kraftsport;Normalgewicht
w;149;37;62;Kraftsport;Normalgewicht
w;144;37;89;keinSport;Uebergewicht
w;152;37;114;Ausdauersport;Uebergewicht
m;149;37;38;Ausdauersport;Untergewicht
m;164;37;55;keinSport;Untergewicht
m;159;37;56;Kraftsport;Normalgewicht
w;155;37;66;keinSport;Uebergewicht
m;171;37;131;Kraftsport;Uebergewicht
w;151;37;51;Kraftsport;Normalgewicht
w;152;37;65;Kraftsport;Uebergewicht
w;156;37;115;Ausdauersport;Uebergewicht
m;164;37;44;Ausdauersport;Untergewicht
w;147;37;50;Ausdauersport;Normalgewicht
m;176;37;82;Ausdauersport;Normalgewicht
m;153;37;57;Ausdauersport;Normalgewicht
m;159;37;57;Ausdauersport;Normalgewicht
w;160;37;58;keinSport;Normalgewicht
w;153;37;89;keinSport;Uebergewicht
w;158;37;54;Kraftsport;Normalgewicht
w;155;37;92;keinSport;Uebergewicht
w;156;37;74;Ausdauersport;Uebergewicht
m;166;37;58;Ausdauersport;Normalgewicht
w;157;37;56;keinSport;Normalgewicht
w;174;37;52;Ausdauersport;Untergewicht
m;158;37;96;keinSport;Uebergewicht
w;155;37;46;keinSport;Untergewicht
w;142;37;53;Ausdauersport;Normalgewicht
m;164;37;48;keinSport;Untergewicht
m;170;37;57;keinSport;Untergewicht
w;151;37;53;keinSport;Normalgewicht
w;145;37;62;Kraftsport;Uebergewicht
w;156;37;93;keinSport;Uebergewicht
m;164;37;65;keinSport;Normalgewicht
w;154;37;90;Kraftsport;Uebergewicht
w;157;37;76;Kraftsport;Uebergewicht
m;159;37;117;Kraftsport;Uebergewicht
m;166;37;45;keinSport;Untergewicht
m;153;37;77;keinSport;Uebergewicht
m;172;37;62;keinSport;Untergewicht
w;146;37;43;Ausdauersport;Normalgewicht
m;158;37;72;keinSport;Uebergewicht
m;155;37;54;Ausdauersport;Normalgewicht
w;147;37;46;Ausdauersport;Normalgewicht
