m;165;66;85;Kraftsport;Normalgewicht
m;163;66;62;keinSport;Untergewicht
w;142;66;45;keinSport;Untergewicht
m;158;66;73;Kraftsport;Normalgewicht
w;159;66;68;Ausdauersport;Normalgewicht
m;169;66;140;Kraftsport;Uebergewicht
m;164;66;55;keinSport;Untergewicht
m;166;66;75;Ausdauersport;Normalgewicht
m;167;66;74;Kraftsport;Normalgewicht
w;147;66;120;Kraftsport;Uebergewicht
m;167;66;75;keinSport;Normalgewicht
w;160;66;65;Ausdauersport;Normalgewicht
w;154;66;59;Ausdauersport;Normalgewicht
w;151;66;69;keinSport;Uebergewicht
w;150;66;51;keinSport;Untergewicht
w;150;66;117;Kraftsport;Uebergewicht
w;150;66;65;Ausdauersport;Normalgewicht
m;172;66;75;keinSport;Normalgewicht
m;163;66;65;keinSport;Untergewicht
w;187;66;68;Ausdauersport;Normalgewicht
w;145;66;65;keinSport;Uebergewicht
m;161;66;59;keinSport;Untergewicht
m;169;66;115;Ausdauersport;Uebergewicht
w;147;66;70;keinSport;Uebergewicht
m;151;66;61;Ausdauersport;Normalgewicht
m;163;66;75;Ausdauersport;Normalgewicht
w;155;66;73;keinSport;Uebergewicht
w;152;66;63;Ausdauersport;Normalgewicht
m;159;66;70;keinSport;Normalgewicht
w;153;66;66;Ausdauersport;Normalgewicht
w;162;66;93;Kraftsport;Uebergewicht
m;164;66;66;Ausdauersport;Normalgewicht
w;160;66;48;Ausdauersport;Normalgewicht
m;160;66;45;keinSport;Untergewicht
m;159;66;68;keinSport;Normalgewicht
w;157;66;91;Ausdauersport;Uebergewicht
w;158;66;79;Ausdauersport;Uebergewicht
m;166;66;66;keinSport;Untergewicht
w;146;66;65;Ausdauersport;Uebergewicht
m;159;66;58;keinSport;Untergewicht
w;155;66;71;keinSport;Normalgewicht
m;166;66;92;Ausdauersport;Uebergewicht
m;167;66;68;Kraftsport;Untergewicht
w;157;66;55;Ausdauersport;Untergewicht
m;159;66;51;Ausdauersport;Normalgewicht
w;153;66;47;keinSport;Untergewicht
m;167;66;83;keinSport;Normalgewicht
m;164;66;80;keinSport;Normalgewicht
m;162;66;54;keinSport;Untergewicht
w;159;66;95;Ausdauersport;Uebergewicht
m;172;66;74;Ausdauersport;Untergewicht
m;167;66;55;Ausdauersport;Normalgewicht
m;159;66;49;Ausdauersport;Untergewicht
w;152;66;70;Ausdauersport;Uebergewicht
w;148;66;124;keinSport;Uebergewicht
w;148;66;52;keinSport;Untergewicht
m;160;66;69;Ausdauersport;Normalgewicht
w;148;66;57;keinSport;Normalgewicht
m;168;66;72;keinSport;Normalgewicht
w;146;66;65;Ausdauersport;Uebergewicht
w;156;66;56;Kraftsport;Untergewicht
w;151;66;77;Ausdauersport;Uebergewicht
w;148;66;48;keinSport;Untergewicht
w;159;66;77;keinSport;Uebergewicht
m;162;66;80;keinSport;Uebergewicht
w;149;66;122;keinSport;Uebergewicht
w;155;66;61;keinSport;Normalgewicht
m;159;66;127;keinSport;Uebergewicht
w;157;66;94;keinSport;Uebergewicht
m;169;66;108;keinSport;Uebergewicht
m;164;66;59;Ausdauersport;Untergewicht
m;152;66;70;Ausdauersport;Uebergewicht
m;168;66;59;keinSport;Untergewicht
m;155;66;75;keinSport;Uebergewicht
w;156;66;85;keinSport;Uebergewicht
w;156;66;68;keinSport;Normalgewicht
m;154;66;81;Ausdauersport;Uebergewicht
w;149;66;90;keinSport;Uebergewicht
m;168;66;75;Ausdauersport;Normalgewicht
m;156;66;48;Ausdauersport;Untergewicht
m;167;66;80;keinSport;Normalgewicht
m;157;66;66;keinSport;Normalgewicht
m;161;66;65;keinSport;Normalgewicht
w;154;66;52;Kraftsport;Untergewicht
w;161;66;58;Ausdauersport;Untergewicht
w;143;66;48;keinSport;Untergewicht
m;167;66;83;keinSport;Normalgewicht
w;148;66;90;keinSport;Uebergewicht
w;146;66;51;Ausdauersport;Normalgewicht
w;153;66;76;keinSport;Uebergewicht
w;148;66;89;keinSport;Uebergewicht
m;166;66;69;Ausdauersport;Normalgewicht
m;166;66;65;Ausdauersport;Untergewicht
w;150;66;64;Ausdauersport;Normalgewicht
m;163;66;68;Kraftsport;Normalgewicht
m;168;66;93;keinSport;Uebergewicht
w;152;66;66;Ausdauersport;Normalgewicht
w;157;66;69;Ausdauersport;Normalgewicht
m;159;66;59;Ausdauersport;Normalgewicht
w;153;66;126;Ausdauersport;Uebergewicht
m;155;66;55;keinSport;Untergewicht
m;162;66;55;Ausdauersport;Untergewicht
m;171;66;46;keinSport;Untergewicht
m;163;66;81;keinSport;Uebergewicht
