m;163;61;42;keinSport;Untergewicht
m;148;61;96;Kraftsport;Uebergewicht
w;152;61;101;Kraftsport;Uebergewicht
w;147;61;40;keinSport;Untergewicht
w;151;61;84;keinSport;Uebergewicht
w;158;61;81;Ausdauersport;Uebergewicht
m;166;61;72;keinSport;Normalgewicht
w;150;61;86;keinSport;Uebergewicht
m;167;61;47;keinSport;Untergewicht
w;148;61;65;keinSport;Uebergewicht
m;157;61;129;Ausdauersport;Uebergewicht
m;166;61;61;keinSport;Untergewicht
w;150;61;52;keinSport;Normalgewicht
w;155;61;57;Kraftsport;Normalgewicht
w;149;61;108;keinSport;Uebergewicht
m;172;61;75;Ausdauersport;Normalgewicht
m;162;61;63;Ausdauersport;Normalgewicht
m;170;61;71;Ausdauersport;Normalgewicht
m;156;61;69;keinSport;Normalgewicht
w;154;61;74;Ausdauersport;Uebergewicht
m;168;61;69;keinSport;Normalgewicht
w;151;61;55;Kraftsport;Normalgewicht
w;149;61;83;keinSport;Uebergewicht
w;149;61;56;Kraftsport;Normalgewicht
w;150;61;59;keinSport;Normalgewicht
w;144;61;37;keinSport;Untergewicht
w;153;61;71;keinSport;Uebergewicht
m;170;61;57;keinSport;Untergewicht
w;158;61;37;Ausdauersport;Untergewicht
w;151;61;85;keinSport;Uebergewicht
m;154;61;71;keinSport;Uebergewicht
w;143;61;43;keinSport;Untergewicht
w;152;61;74;keinSport;Uebergewicht
m;168;61;69;keinSport;Normalgewicht
w;152;61;88;Ausdauersport;Uebergewicht
w;148;61;61;keinSport;Normalgewicht
w;148;61;66;keinSport;Uebergewicht
w;157;61;45;Ausdauersport;Normalgewicht
m;160;61;61;keinSport;Untergewicht
w;152;61;51;Ausdauersport;Untergewicht
w;147;61;62;keinSport;Uebergewicht
m;169;61;65;Kraftsport;Untergewicht
w;161;61;69;keinSport;Normalgewicht
w;155;61;70;keinSport;Uebergewicht
w;150;61;58;Ausdauersport;Normalgewicht
m;158;61;128;keinSport;Uebergewicht
w;154;61;54;keinSport;Untergewicht
w;164;61;93;keinSport;Uebergewicht
w;158;61;106;Kraftsport;Uebergewicht
m;163;61;134;Ausdauersport;Uebergewicht
m;163;61;129;keinSport;Uebergewicht
m;173;61;123;keinSport;Uebergewicht
w;149;61;79;keinSport;Uebergewicht
m;166;61;89;keinSport;Uebergewicht
w;151;61;57;keinSport;Normalgewicht
m;170;61;80;Ausdauersport;Normalgewicht
m;157;61;63;Ausdauersport;Normalgewicht
m;156;61;62;Ausdauersport;Normalgewicht
w;149;61;44;keinSport;Untergewicht
w;148;61;58;keinSport;Normalgewicht
m;167;61;46;keinSport;Untergewicht
m;163;61;83;Ausdauersport;Uebergewicht
w;149;61;53;Kraftsport;Normalgewicht
m;151;61;63;keinSport;Normalgewicht
m;166;61;76;Ausdauersport;Normalgewicht
m;164;61;50;keinSport;Untergewicht
w;152;61;96;keinSport;Uebergewicht
w;154;61;44;Ausdauersport;Normalgewicht
w;148;61;81;Kraftsport;Uebergewicht
m;170;61;74;keinSport;Normalgewicht
m;166;61;112;Ausdauersport;Uebergewicht
w;151;61;61;keinSport;Normalgewicht
w;153;61;78;keinSport;Uebergewicht
m;164;61;103;keinSport;Uebergewicht
m;167;61;70;keinSport;Normalgewicht
w;142;61;114;keinSport;Uebergewicht
m;162;61;103;Kraftsport;Uebergewicht
m;155;61;63;Kraftsport;Normalgewicht
w;153;61;105;Ausdauersport;Uebergewicht
w;159;61;52;keinSport;Untergewicht
m;161;61;45;keinSport;Untergewicht
w;152;61;78;keinSport;Uebergewicht
w;145;61;50;keinSport;Normalgewicht
w;150;61;64;keinSport;Uebergewicht
w;157;61;41;keinSport;Untergewicht
m;167;61;63;keinSport;Untergewicht
m;158;61;80;keinSport;Uebergewicht
w;153;61;68;keinSport;Uebergewicht
w;147;61;121;Kraftsport;Uebergewicht
m;152;61;68;Ausdauersport;Normalgewicht
w;152;61;50;keinSport;Untergewicht
w;153;61;48;Kraftsport;Untergewicht
m;157;61;130;Kraftsport;Uebergewicht
m;159;61;56;Ausdauersport;Normalgewicht
w;150;61;68;keinSport;Uebergewicht
m;164;61;79;keinSport;Uebergewicht
m;164;61;65;keinSport;Normalgewicht
w;148;61;111;Ausdauersport;Uebergewicht
m;168;61;60;Kraftsport;Untergewicht
w;160;61;92;keinSport;Uebergewicht
w;152;61;56;Kraftsport;Normalgewicht
w;153;61;81;keinSport;Uebergewicht
w;156;61;53;keinSport;Untergewicht
m;160;61;62;keinSport;Untergewicht
m;162;61;65;Ausdauersport;Normalgewicht
m;170;61;53;Ausdauersport;Normalgewicht
m;155;61;66;keinSport;Normalgewicht
m;163;61;68;Ausdauersport;Normalgewicht
w;153;61;54;keinSport;Normalgewicht
w;158;61;75;keinSport;Uebergewicht
w;148;61;49;keinSport;Untergewicht
w;147;61;58;Ausdauersport;Normalgewicht
w;145;61;62;Ausdauersport;Normalgewicht
m;156;61;38;keinSport;Untergewicht
m;167;61;110;keinSport;Uebergewicht
w;143;61;41;Ausdauersport;Normalgewicht
m;157;61;54;keinSport;Untergewicht
m;156;61;70;Ausdauersport;Normalgewicht
w;149;61;50;Kraftsport;Untergewicht
m;174;61;70;keinSport;Untergewicht
w;153;61;50;keinSport;Untergewicht
m;170;61;58;Ausdauersport;Normalgewicht
m;157;61;67;keinSport;Normalgewicht
m;148;61;100;Ausdauersport;Uebergewicht
m;152;61;49;Ausdauersport;Normalgewicht
w;146;61;59;keinSport;Normalgewicht
m;163;61;49;Ausdauersport;Normalgewicht
m;151;61;60;keinSport;Normalgewicht
m;161;61;57;keinSport;Untergewicht
w;148;61;48;keinSport;Untergewicht
m;162;61;95;Kraftsport;Uebergewicht
w;151;61;61;Ausdauersport;Normalgewicht
w;151;61;120;keinSport;Uebergewicht
m;159;61;104;Kraftsport;Uebergewicht
w;152;61;55;Ausdauersport;Normalgewicht
m;156;61;96;keinSport;Uebergewicht
m;154;61;64;keinSport;Normalgewicht
w;152;61;81;keinSport;Uebergewicht
m;162;61;61;keinSport;Untergewicht
w;156;61;58;keinSport;Normalgewicht
m;168;61;75;keinSport;Normalgewicht
w;152;61;74;Ausdauersport;Uebergewicht
w;147;61;38;keinSport;Untergewicht
w;149;61;120;keinSport;Uebergewicht
