m;159;85;75;keinSport;Normalgewicht
w;149;85;49;keinSport;Untergewicht
m;160;85;82;Kraftsport;Normalgewicht
m;167;85;54;Ausdauersport;Untergewicht
w;149;85;56;Kraftsport;Normalgewicht
w;150;85;54;keinSport;Untergewicht
w;154;85;83;keinSport;Uebergewicht
w;143;85;47;Ausdauersport;Untergewicht
m;168;85;64;keinSport;Untergewicht
m;163;85;82;keinSport;Uebergewicht
m;174;85;92;keinSport;Uebergewicht
m;151;85;117;Kraftsport;Uebergewicht
w;147;85;91;Kraftsport;Uebergewicht
m;165;85;57;keinSport;Untergewicht
m;158;85;67;Ausdauersport;Normalgewicht
m;168;85;64;keinSport;Untergewicht
m;165;85;78;Kraftsport;Normalgewicht
